pv_power_kW,ghi_Wm2,temperature_C
0.0000,0.0000,24.9878
0.0000,0.0000,29.3087
0.0000,0.0000,28.6394
0.0000,0.0000,29.1409
0.0000,0.0000,26.8743
0.0000,0.0000,33.3307
0.0000,0.0000,31.9237
0.0000,0.0000,31.3333
0.0000,0.0000,29.7236
0.0000,0.0000,28.7610
0.0000,0.0000,30.3402
0.0000,0.0000,30.9117
0.0000,0.0000,32.1084
0.0000,0.0000,33.8297
0.0000,0.0000,31.5480
0.0000,0.0000,31.2840
0.0000,0.0000,31.2983
0.0000,0.0000,31.5656
0.0000,0.0000,32.9116
0.0000,0.0000,34.3770
0.0000,0.0000,32.4803
0.0000,0.0000,33.8876
0.0000,0.0000,34.8198
0.0000,0.0000,33.3963
0.0000,0.0000,35.4485
0.0000,0.0000,35.7502
0.0000,0.0000,37.4343
0.0000,0.0000,34.8533
0.0000,0.0000,34.1170
0.0000,0.0000,36.4629
0.0000,0.0000,36.7298
0.0000,0.0000,34.9267
0.0000,0.0000,35.7459
0.0000,0.0000,34.9123
0.0000,0.0000,34.4993
0.0000,0.0000,35.7323
0.0000,0.0000,36.5132
0.0000,0.0000,38.2726
0.0000,0.0000,38.2886
0.0000,0.0000,37.7126
0.0000,0.0000,37.5539
0.0000,0.0000,36.5616
6.7087,29.1177,38.1040
18.1905,78.9520,35.4614
29.7964,129.3249,37.0480
41.4155,179.7549,36.0153
53.0151,230.1002,34.5930
64.5455,280.1453,35.9275
75.9573,329.6758,37.8414
87.2017,378.4797,33.1809
98.2306,426.3480,38.0097
108.9966,473.0757,33.3963
119.4538,518.4626,31.9580
129.2362,560.9211,33.1081
138.9567,603.1107,33.1139
148.2380,643.3942,33.3723
157.0405,681.5993,33.1657
165.3264,717.5623,34.1607
173.0602,751.1292,31.7373
180.2088,782.1563,32.2642
186.7417,810.5107,29.8744
192.6308,836.0711,32.8121
197.8509,858.7279,33.1860
200.0000,878.3842,31.9491
200.0000,894.9556,30.6678
200.0000,908.3715,29.1546
200.0000,918.5741,27.1728
200.0000,925.5199,28.9070
200.0000,929.1791,30.4891
200.0000,929.5361,28.3512
200.0000,926.5894,28.4760
200.0000,920.3514,28.6594
200.0000,910.8490,27.4920
200.0000,898.1228,28.3576
200.0000,882.2274,25.9222
198.8884,863.2308,27.6907
193.8158,841.2144,28.9786
188.0691,816.2723,27.3887
181.6730,788.5115,24.7996
174.6549,758.0508,27.6772
167.0448,725.0207,27.2129
158.8752,689.5626,26.0191
150.1812,651.8282,24.2174
141.0000,611.9794,23.6186
131.3710,570.1865,23.2097
121.3352,526.6287,23.9285
110.9358,481.4923,26.7155
100.2173,434.9708,27.7763
89.2255,387.2634,29.8315
78.0075,338.5742,29.2058
66.6114,289.1119,26.3692
55.0859,239.0882,28.1672
43.4805,188.7173,28.3789
31.8447,138.2149,26.8158
20.2066,87.7025,24.9277
8.6869,37.7037,25.0310
0.0000,0.0000,26.3281
0.0000,0.0000,27.8193
0.0000,0.0000,27.0493
0.0000,0.0000,28.7292
0.0000,0.0000,28.5325
0.0000,0.0000,29.5534
0.0000,0.0000,27.5744
0.0000,0.0000,28.6610
0.0000,0.0000,30.8817
0.0000,0.0000,30.1346
0.0000,0.0000,28.8098
0.0000,0.0000,31.1959
0.0000,0.0000,28.3478
0.0000,0.0000,28.0533
0.0000,0.0000,29.6191
0.0000,0.0000,32.0571
0.0000,0.0000,32.7104
0.0000,0.0000,32.1525
0.0000,0.0000,29.6152
0.0000,0.0000,32.2220
0.0000,0.0000,34.2666
0.0000,0.0000,31.2364
0.0000,0.0000,31.7651
0.0000,0.0000,34.3985
0.0000,0.0000,35.1012
0.0000,0.0000,36.4207
0.0000,0.0000,33.1432
0.0000,0.0000,35.3559
0.0000,0.0000,33.4413
0.0000,0.0000,36.0249
0.0000,0.0000,37.3303
0.0000,0.0000,36.1361
0.0000,0.0000,34.5530
0.0000,0.0000,37.5390
0.0000,0.0000,37.5088
0.0000,0.0000,36.5505
0.0000,0.0000,36.9350
0.0000,0.0000,37.3588
0.0000,0.0000,36.1129
0.0000,0.0000,35.9669
0.0000,0.0000,37.2072
0.0000,0.0000,33.6149
6.2125,26.9642,35.5223
17.7108,76.8700,37.8739
29.3323,127.3101,32.0586
40.9680,177.8125,36.8145
52.5842,228.2301,36.0724
64.1311,278.3470,33.2091
75.5594,327.9486,36.9395
86.8199,376.8225,32.7816
97.8646,424.7595,37.4578
108.6461,471.5542,32.4361
119.1183,517.0063,34.9915
128.9055,559.4855,35.5045
138.6400,601.7361,33.6908
147.9348,642.0779,34.8987
156.7500,680.3383,33.1884
165.0478,716.3534,33.7741
172.7928,749.9689,32.6862
179.9518,781.0409,30.5258
186.4941,809.4364,31.2020
192.3918,835.0338,30.4078
197.6194,857.7233,31.4713
200.0000,877.4080,30.4214
200.0000,894.0035,30.7686
200.0000,907.4387,30.1166
200.0000,917.6561,30.9183
200.0000,924.6120,26.7122
200.0000,928.2766,29.8563
200.0000,928.6340,25.6474
200.0000,925.6830,28.7309
200.0000,919.4360,29.3984
200.0000,909.9199,28.2271
200.0000,897.1752,26.7034
200.0000,881.2568,26.9289
198.6584,862.2327,27.2718
193.5785,840.1844,28.5904
187.8235,815.2063,25.0136
181.4182,787.4053,25.8860
174.3899,756.9005,28.8776
166.7687,723.8226,24.1226
158.5873,688.3131,26.3174
149.8808,650.5242,26.5177
140.6863,610.6176,26.0136
131.0433,568.7643,27.6428
120.9930,525.1434,25.7616
110.5786,479.9417,27.0396
99.8445,433.3529,26.8911
88.8368,385.5764,28.1396
77.6026,336.8168,27.0658
66.1900,287.2828,25.3012
54.6478,237.1867,26.7483
43.0256,186.7429,26.8697
31.3730,136.1675,26.7384
19.7193,85.5870,27.4596
8.1829,35.5159,25.7336
0.0000,0.0000,27.7226
0.0000,0.0000,30.0049
0.0000,0.0000,30.4825
0.0000,0.0000,26.6291
0.0000,0.0000,27.5091
0.0000,0.0000,27.8903
0.0000,0.0000,27.3885
0.0000,0.0000,31.1510
0.0000,0.0000,32.1220
0.0000,0.0000,30.0384
0.0000,0.0000,30.2206
0.0000,0.0000,34.2083
0.0000,0.0000,28.3262
0.0000,0.0000,31.0624
0.0000,0.0000,31.1473
0.0000,0.0000,31.6794
0.0000,0.0000,33.4013
0.0000,0.0000,33.6060
0.0000,0.0000,34.4067
0.0000,0.0000,32.2614
0.0000,0.0000,34.8016
0.0000,0.0000,31.9727
0.0000,0.0000,32.5628
0.0000,0.0000,32.6746
0.0000,0.0000,35.7019
0.0000,0.0000,33.6464
0.0000,0.0000,35.8620
0.0000,0.0000,35.4244
0.0000,0.0000,35.5526
0.0000,0.0000,38.9143
0.0000,0.0000,34.8494
0.0000,0.0000,34.1411
0.0000,0.0000,37.5553
0.0000,0.0000,37.4542
0.0000,0.0000,34.3867
0.0000,0.0000,34.6668
0.0000,0.0000,34.3170
0.0000,0.0000,36.5658
0.0000,0.0000,34.3565
0.0000,0.0000,33.7269
0.0000,0.0000,36.0372
0.0000,0.0000,34.5295
5.7049,24.7608,34.1212
17.2198,74.7389,35.6390
28.8569,125.2469,37.2474
40.5095,175.8223,32.3052
52.1425,226.3129,34.9792
63.7061,276.5023,37.5160
75.1509,326.1758,34.4162
86.4277,375.1205,35.5164
97.4884,423.1268,34.1446
108.2855,469.9893,34.9236
118.7728,515.5071,37.5192
128.5649,558.0074,33.9145
138.3136,600.3196,35.4146
147.6219,640.7203,31.7940
156.4500,679.0364,30.7534
164.7600,715.1040,31.1353
172.5163,748.7685,28.3698
179.6857,779.8859,31.9499
186.2375,808.3227,29.7096
192.1438,833.9574,30.8246
197.3791,856.6801,31.4434
200.0000,876.3934,29.7487
200.0000,893.0131,26.3463
200.0000,906.4680,27.7883
200.0000,916.7003,29.9485
200.0000,923.6663,28.7935
200.0000,927.3361,30.0548
200.0000,927.6942,28.5807
200.0000,924.7388,28.3789
200.0000,918.4827,29.1823
200.0000,908.9527,25.5858
200.0000,896.1895,25.2969
200.0000,880.2479,25.4405
198.4196,861.1960,26.5299
193.3322,839.1156,24.3384
187.5689,814.1010,27.1057
181.1542,786.2595,27.7344
174.1156,755.7103,29.1748
166.4834,722.5841,24.4812
158.2901,687.0229,25.2921
149.5708,649.1788,24.7611
140.3629,609.2141,26.8871
130.7058,567.2997,25.7863
120.6409,523.6152,24.2103
110.2113,478.3477,26.3271
99.4616,431.6909,27.0951
88.4378,383.8447,28.1503
77.1872,335.0140,26.7438
65.7580,285.4078,25.1335
54.1990,235.2387,26.8436
42.5598,184.7213,26.2696
30.8902,134.0721,28.6143
19.2207,83.4232,27.7818
7.6675,33.2791,27.3041
0.0000,0.0000,25.8372
0.0000,0.0000,26.9149
0.0000,0.0000,25.7717
0.0000,0.0000,27.0415
0.0000,0.0000,25.9946
0.0000,0.0000,30.4450
0.0000,0.0000,29.9917
0.0000,0.0000,30.2917
0.0000,0.0000,27.3022
0.0000,0.0000,30.8479
0.0000,0.0000,29.5325
0.0000,0.0000,28.4690
0.0000,0.0000,30.0107
0.0000,0.0000,30.5490
0.0000,0.0000,27.1657
0.0000,0.0000,30.6077
0.0000,0.0000,29.5218
0.0000,0.0000,32.6996
0.0000,0.0000,29.3870
0.0000,0.0000,34.3053
0.0000,0.0000,31.5480
0.0000,0.0000,33.2924
0.0000,0.0000,32.4469
0.0000,0.0000,32.0202
0.0000,0.0000,33.5765
0.0000,0.0000,37.8704
0.0000,0.0000,33.9024
0.0000,0.0000,33.0281
0.0000,0.0000,33.8539
0.0000,0.0000,39.0463
0.0000,0.0000,34.2347
0.0000,0.0000,34.1906
0.0000,0.0000,35.7940
0.0000,0.0000,36.0613
0.0000,0.0000,34.7779
0.0000,0.0000,35.9208
0.0000,0.0000,34.7607
0.0000,0.0000,38.0342
0.0000,0.0000,35.3840
0.0000,0.0000,35.6176
0.0000,0.0000,35.5635
0.0000,0.0000,34.5684
5.1859,22.5083,35.7520
16.7176,72.5592,38.0934
28.3704,123.1356,36.6898
40.0400,173.7848,34.3386
51.6900,224.3490,32.3773
63.2705,274.6116,35.3611
74.7320,324.3575,34.9809
86.0253,373.3735,34.3881
97.1021,421.4499,36.1309
107.9149,468.3806,33.8574
118.4175,513.9649,32.3265
128.2145,556.4866,32.7719
137.9775,598.8608,31.3953
147.2995,639.3208,32.4878
156.1405,677.6932,32.5407
164.4627,713.8136,32.6468
172.2303,747.5275,31.4116
179.4103,778.6905,32.9002
185.9718,807.1691,29.9517
191.8867,832.8414,31.0030
197.1296,855.5974,31.3319
200.0000,875.3397,33.7499
200.0000,891.9838,30.3394
200.0000,905.4583,30.6720
200.0000,915.7056,28.5006
200.0000,922.6818,28.7704
200.0000,926.3571,29.1010
200.0000,893.2892,25.6177
200.0000,923.7559,28.6332
200.0000,917.4907,29.1125
200.0000,907.9467,28.5236
200.0000,895.1648,27.6954
200.0000,879.1998,28.4934
198.1716,860.1200,26.6348
193.0768,838.0071,24.8622
187.3050,812.9559,26.3081
180.8809,785.0735,26.6241
173.8321,754.4795,27.1544
166.1886,721.3047,23.7542
157.9833,685.6913,23.2682
149.2512,647.7917,25.7650
140.0298,607.7684,25.5289
130.3586,565.7925,25.2386
120.2789,522.0439,26.6430
109.8340,476.7100,25.8480
99.0685,429.9848,23.8254
88.0286,382.0684,26.0552
76.7615,333.1660,26.4444
65.3154,283.4872,25.7131
53.7395,233.2444,25.0265
42.0832,182.6529,25.2904
30.3965,131.9294,29.1017
18.7111,81.2116,27.2451
7.1410,30.9938,28.5670
0.0000,0.0000,29.6650
0.0000,0.0000,26.8310
0.0000,0.0000,25.2507
0.0000,0.0000,26.9551
0.0000,0.0000,26.8241
0.0000,0.0000,29.8485
0.0000,0.0000,26.4517
0.0000,0.0000,30.2105
0.0000,0.0000,28.6772
0.0000,0.0000,30.8359
0.0000,0.0000,30.9671
0.0000,0.0000,28.2637
0.0000,0.0000,28.2038
0.0000,0.0000,31.6769
0.0000,0.0000,29.9905
0.0000,0.0000,27.9182
0.0000,0.0000,31.7388
0.0000,0.0000,29.2191
0.0000,0.0000,29.7152
0.0000,0.0000,32.7688
0.0000,0.0000,33.8098
0.0000,0.0000,35.3062
0.0000,0.0000,34.7149
0.0000,0.0000,34.6244
0.0000,0.0000,33.4647
0.0000,0.0000,33.1993
0.0000,0.0000,33.7156
0.0000,0.0000,33.7694
0.0000,0.0000,35.0694
0.0000,0.0000,38.1117
0.0000,0.0000,34.8855
0.0000,0.0000,33.1804
0.0000,0.0000,35.9295
0.0000,0.0000,36.2547
0.0000,0.0000,37.9619
0.0000,0.0000,34.2535
0.0000,0.0000,36.8895
0.0000,0.0000,35.2310
0.0000,0.0000,35.4254
0.0000,0.0000,34.4543
0.0000,0.0000,36.3028
0.0000,0.0000,35.5559
4.6558,20.2073,34.2701
16.2044,70.3316,34.3473
27.8731,120.9769,35.1181
39.5598,171.7004,33.5529
51.2268,222.3387,32.1040
62.8243,272.6751,35.9230
74.3026,322.4939,33.2561
85.6125,371.5818,33.8352
96.7055,419.7287,36.1460
107.5342,466.7284,32.3139
118.0522,512.3795,31.6404
127.8542,554.9229,33.7663
137.6316,597.3596,31.6256
146.9674,637.8792,36.1231
155.8214,676.3080,30.6940
164.1558,712.4818,29.6877
171.9349,746.2454,31.0948
179.1255,777.4543,31.1574
185.6966,805.9749,31.2080
191.6202,831.6850,30.7601
196.8709,854.4745,28.0312
200.0000,874.2459,28.4768
200.0000,890.9146,27.8609
200.0000,904.4089,27.2185
200.0000,914.6714,30.4705
200.0000,921.6579,28.6901
200.0000,925.3386,25.9010
200.0000,925.6976,27.0817
200.0000,922.7336,29.1149
200.0000,916.4591,24.7270
200.0000,906.9010,24.5728
200.0000,894.1003,26.8259
200.0000,878.1118,24.8193
197.9145,859.0038,30.0834
192.8122,836.8583,26.5246
187.0318,811.7702,27.1331
180.5983,783.8467,22.7641
173.5390,753.2076,24.3946
165.8843,719.9839,26.3762
157.6669,684.3180,27.5504
148.9219,646.3626,25.3864
139.6870,606.2802,22.5185
130.0015,564.2425,26.5528
119.9069,520.4294,21.5906
109.4466,475.0286,27.4861
98.6652,428.2346,26.6232
87.6090,380.2476,26.2731
76.3253,331.2731,24.0789
64.8624,281.5210,29.4498
53.2694,231.2041,21.3070
41.5960,180.5381,25.9051
29.8921,129.7399,25.2093
18.1907,78.9527,25.0518
6.6035,28.6609,24.0835
0.0000,0.0000,26.6207
0.0000,0.0000,27.8840
0.0000,0.0000,28.2905
0.0000,0.0000,27.1423
0.0000,0.0000,25.3548
0.0000,0.0000,27.7858
0.0000,0.0000,28.9331
0.0000,0.0000,25.7118
0.0000,0.0000,28.9386
0.0000,0.0000,27.6429
0.0000,0.0000,28.5456
0.0000,0.0000,30.5736
0.0000,0.0000,28.3840
0.0000,0.0000,31.0460
0.0000,0.0000,32.3157
0.0000,0.0000,30.7106
0.0000,0.0000,29.9696
0.0000,0.0000,32.5745
0.0000,0.0000,31.8792
0.0000,0.0000,30.0144
0.0000,0.0000,32.3440
0.0000,0.0000,32.8414
0.0000,0.0000,32.0093
0.0000,0.0000,33.7268
0.0000,0.0000,32.9422
0.0000,0.0000,32.5206
0.0000,0.0000,32.7607
0.0000,0.0000,34.9821
0.0000,0.0000,34.5193
0.0000,0.0000,33.8146
0.0000,0.0000,32.0826
0.0000,0.0000,35.2806
0.0000,0.0000,34.6974
0.0000,0.0000,31.6828
0.0000,0.0000,35.5718
0.0000,0.0000,32.6042
0.0000,0.0000,31.7662
0.0000,0.0000,33.7954
0.0000,0.0000,32.3571
0.0000,0.0000,35.3345
0.0000,0.0000,35.5680
0.0000,0.0000,32.4601
4.1146,17.8585,36.4616
15.6803,68.0567,34.3438
27.3649,118.7712,34.6291
39.0688,169.5694,33.8791
50.7531,220.2824,35.1322
62.3677,270.6930,35.7842
73.8628,320.5852,35.5751
85.1894,369.7455,32.1827
96.2988,417.9634,33.8803
107.1434,465.0323,35.3163
117.6770,510.7507,32.0488
127.4840,553.3160,32.1311
137.2759,595.8154,31.5547
146.6254,636.3950,28.6081
155.4925,674.8807,33.5007
163.8393,711.1080,30.9414
171.6299,744.9216,28.8552
178.8311,776.1766,30.5744
185.4120,804.7394,29.8230
191.3443,830.4875,30.8772
196.6028,853.3108,30.0030
200.0000,873.1115,30.8464
200.0000,889.8047,28.0210
200.0000,903.3191,27.7854
200.0000,913.5967,27.0566
200.0000,920.5936,27.6284
200.0000,924.2797,30.2869
200.0000,924.6393,28.5520
200.0000,921.6708,25.7093
200.0000,915.3871,25.3869
200.0000,905.8148,26.6330
200.0000,892.9952,27.3752
200.0000,876.9830,26.7420
197.6479,857.8468,24.9953
192.5380,835.6686,25.0890
186.7492,810.5433,28.8286
180.3061,782.5786,24.7939
173.2364,751.8940,21.6086
165.5703,718.6212,26.7730
157.3407,682.9025,25.5179
148.5829,644.8910,24.2127
139.3342,604.7493,27.0003
129.6344,562.6494,23.9264
119.5249,518.7715,24.7035
109.0491,473.3036,26.1159
98.2518,426.4402,26.2446
87.1793,378.3823,25.6790
75.8789,329.3354,23.5415
64.3990,279.5096,26.9324
52.7889,229.1183,24.0903
41.0981,178.3774,25.9101
29.3769,127.5039,27.0939
17.6595,76.6472,24.8616
6.0552,26.2810,25.6222
0.0000,0.0000,25.7309
0.0000,0.0000,26.0205
0.0000,0.0000,25.6501
0.0000,0.0000,28.2311
0.0000,0.0000,29.3845
0.0000,0.0000,26.4004
0.0000,0.0000,30.1109
0.0000,0.0000,25.9959
0.0000,0.0000,28.5921
0.0000,0.0000,31.1162
0.0000,0.0000,31.4343
0.0000,0.0000,28.7614
0.0000,0.0000,27.9192
0.0000,0.0000,29.6709
0.0000,0.0000,29.3924
0.0000,0.0000,30.4210
0.0000,0.0000,31.6826
0.0000,0.0000,31.3260
0.0000,0.0000,27.8224
0.0000,0.0000,33.5297
0.0000,0.0000,31.0523
0.0000,0.0000,33.5816
0.0000,0.0000,34.2173
0.0000,0.0000,33.8011
0.0000,0.0000,32.1558
0.0000,0.0000,31.3175
0.0000,0.0000,33.6526
0.0000,0.0000,32.6834
0.0000,0.0000,32.1125
0.0000,0.0000,37.1006
0.0000,0.0000,33.4282
0.0000,0.0000,39.0698
0.0000,0.0000,33.6754
0.0000,0.0000,33.0243
0.0000,0.0000,36.5080
0.0000,0.0000,34.4970
0.0000,0.0000,37.2667
0.0000,0.0000,33.5531
0.0000,0.0000,36.2085
0.0000,0.0000,35.0396
0.0000,0.0000,33.2554
0.0000,0.0000,33.8164
3.5626,15.4626,33.4533
15.1454,65.7351,34.2024
26.8460,116.5190,35.6196
38.5672,167.3924,33.6926
50.2688,218.1805,35.7727
61.9006,268.6656,34.3709
73.4127,318.6317,35.3209
84.7560,367.8647,34.2964
95.8819,416.1539,31.4693
106.7426,463.2924,31.4857
117.2917,509.0785,31.0519
127.1038,551.6657,29.7966
136.9102,594.2283,32.5034
146.2736,634.8680,30.9875
155.1539,673.4108,31.9881
163.5130,709.6918,30.8525
171.3152,743.5555,30.6821
178.5270,774.8569,33.0124
185.1177,803.4620,31.6248
191.0588,829.2484,28.5946
196.3251,852.1055,28.5261
200.0000,871.9355,31.5272
200.0000,888.6535,25.7196
200.0000,902.1879,30.3246
200.0000,912.4808,29.3095
200.0000,919.4880,27.1983
200.0000,923.1796,26.5416
200.0000,923.5397,27.3543
200.0000,920.5669,28.6900
200.0000,914.2738,24.5409
200.0000,904.6874,29.1231
200.0000,891.8487,26.4534
200.0000,875.8127,26.6613
197.3717,856.6482,27.3732
192.2543,834.4371,24.2943
186.4568,809.2745,28.7466
180.0042,781.2683,26.0127
172.9240,750.5383,25.3099
165.2466,717.2161,25.7275
157.0048,681.4445,25.3724
148.2340,643.3766,24.6359
138.9716,603.1754,25.6162
129.2574,561.0130,24.9927
119.1329,517.0701,25.0185
108.6416,471.5347,26.6142
97.8283,424.6019,23.0152
86.7393,376.4726,23.8952
75.4221,327.3530,28.9143
63.9252,277.4533,26.3682
52.2979,226.9873,22.8611
40.5898,176.1711,25.3905
28.8512,125.2222,24.9366
17.1177,74.2957,25.3035
5.4962,23.8549,26.7300
0.0000,0.0000,28.0386
0.0000,0.0000,26.2422
0.0000,0.0000,26.1049
0.0000,0.0000,27.9903
0.0000,0.0000,25.7881
0.0000,0.0000,27.7363
0.0000,0.0000,29.1661
0.0000,0.0000,29.8585
0.0000,0.0000,26.9075
0.0000,0.0000,28.1966
0.0000,0.0000,26.9828
0.0000,0.0000,28.6571
0.0000,0.0000,30.5438
0.0000,0.0000,29.2119
0.0000,0.0000,30.3713
0.0000,0.0000,30.6231
0.0000,0.0000,32.1718
0.0000,0.0000,33.3372
0.0000,0.0000,32.2605
0.0000,0.0000,29.0611
0.0000,0.0000,31.1395
0.0000,0.0000,34.0636
0.0000,0.0000,33.4708
0.0000,0.0000,30.9174
0.0000,0.0000,34.9707
0.0000,0.0000,34.0337
0.0000,0.0000,36.3297
0.0000,0.0000,33.9018
0.0000,0.0000,33.8734
0.0000,0.0000,36.6628
0.0000,0.0000,35.0112
0.0000,0.0000,35.6669
0.0000,0.0000,33.3118
0.0000,0.0000,34.0229
0.0000,0.0000,34.9909
0.0000,0.0000,37.3123
0.0000,0.0000,36.0963
0.0000,0.0000,33.2398
0.0000,0.0000,33.2952
0.0000,0.0000,35.6018
0.0000,0.0000,34.1986
0.0000,0.0000,33.2302
2.9999,13.0204,34.4433
14.5999,63.3674,35.3990
26.3165,114.2210,35.9822
38.0551,165.1699,34.8657
49.7741,216.0332,34.8060
61.4231,266.5932,34.3330
72.9523,316.6334,32.8961
84.3125,365.9395,33.5909
95.4548,414.3003,33.3851
106.3316,461.5087,34.3710
116.8964,507.3626,31.8138
126.7135,549.9720,32.4816
136.5345,592.5977,32.3319
145.9118,633.2978,29.2669
154.8053,671.8979,29.8072
163.1768,708.2327,29.6091
170.9906,742.1467,32.3865
178.2132,773.4946,31.4250
184.8136,802.1422,31.9339
190.7635,827.9668,28.4972
196.0376,850.8578,28.7706
200.0000,870.7173,29.0257
200.0000,887.4601,28.2801
200.0000,901.0146,25.5571
200.0000,911.3228,25.1880
200.0000,918.3405,26.5101
200.0000,922.0375,27.3912
200.0000,922.3982,27.4359
200.0000,919.4209,24.0554
200.0000,913.1185,24.4649
200.0000,903.5178,28.9468
200.0000,890.6601,26.4564
200.0000,874.6003,25.8512
197.0858,855.4073,28.2243
191.9608,833.1632,25.0287
186.1547,807.9633,23.5689
179.6925,779.9155,23.2732
172.6018,749.1399,26.3898
164.9130,715.7682,25.6764
156.6590,679.9435,26.2015
147.8751,641.8190,25.1840
138.5990,601.5581,25.3329
128.8704,559.3331,23.7519
118.7309,515.3250,24.1089
108.2239,469.7220,25.4679
97.3946,422.7195,24.1406
86.2891,374.5187,26.3378
74.9552,325.3262,25.1593
63.4412,275.3524,23.6853
51.7966,224.8115,24.3961
40.0711,173.9198,24.3571
28.3151,122.8953,26.7902
16.5655,71.8989,26.0256
4.9267,21.3832,25.1092
0.0000,0.0000,28.2189
0.0000,0.0000,25.6789
0.0000,0.0000,27.5654
0.0000,0.0000,28.2460
0.0000,0.0000,27.2178
0.0000,0.0000,27.1833
0.0000,0.0000,27.8190
0.0000,0.0000,26.8838
0.0000,0.0000,29.2546
0.0000,0.0000,26.7288
0.0000,0.0000,30.5844
0.0000,0.0000,30.9927
0.0000,0.0000,29.3305
0.0000,0.0000,26.7521
0.0000,0.0000,32.0081
0.0000,0.0000,29.0460
0.0000,0.0000,29.4131
0.0000,0.0000,33.6426
0.0000,0.0000,31.9406
0.0000,0.0000,29.4262
0.0000,0.0000,30.3489
0.0000,0.0000,32.0996
0.0000,0.0000,33.3170
0.0000,0.0000,32.6550
0.0000,0.0000,33.4342
0.0000,0.0000,31.5765
0.0000,0.0000,34.8574
0.0000,0.0000,34.2053
0.0000,0.0000,34.3318
0.0000,0.0000,33.6593
0.0000,0.0000,36.2849
0.0000,0.0000,32.0667
0.0000,0.0000,34.7511
0.0000,0.0000,35.3459
0.0000,0.0000,35.8054
0.0000,0.0000,36.2007
0.0000,0.0000,36.1506
0.0000,0.0000,34.8469
0.0000,0.0000,33.6726
0.0000,0.0000,35.0395
0.0000,0.0000,34.5956
0.0000,0.0000,36.6636
2.4267,10.5326,33.3814
14.0439,60.9544,36.6886
25.7766,111.8778,35.2435
37.5299,162.8902,32.8520
49.2690,213.8411,34.9275
60.9353,264.4762,34.4210
72.4817,314.5907,32.1562
83.8587,363.9699,31.6857
95.0175,412.4026,32.6976
105.9105,459.6811,32.0919
116.4910,505.6031,34.6298
126.3132,548.2346,33.0702
136.1488,590.9236,32.0930
145.5400,631.6841,32.9994
154.4467,670.3415,30.2249
162.8307,706.7303,30.1094
170.6560,740.6946,30.9995
177.8893,772.0891,29.1077
184.4995,800.7792,31.9075
190.4584,826.6422,28.6099
195.7403,849.5672,28.7462
200.0000,869.4562,29.0437
200.0000,886.2239,27.8939
200.0000,899.7985,28.8364
200.0000,910.1219,27.2270
200.0000,917.1500,27.6011
200.0000,920.8525,26.0282
200.0000,921.2138,25.5951
200.0000,918.2321,23.2401
200.0000,911.9203,26.8907
200.0000,902.3054,25.3624
200.0000,889.4286,23.9174
200.0000,873.3450,26.0970
196.7900,854.1234,27.3595
191.6574,831.8463,23.7273
185.8427,806.6090,23.8139
179.3709,778.5195,24.2873
172.2697,747.6982,22.8287
164.5694,714.2770,26.5569
156.3031,678.3990,22.6227
147.5062,640.2180,23.7932
138.2163,599.8973,23.9256
128.4733,557.6096,23.1036
118.3187,513.5361,23.6196
107.7962,467.8654,23.2224
96.9507,420.7931,21.0393
85.8288,372.5208,21.7493
74.4780,323.2552,21.3613
62.9470,273.2072,26.3931
51.2850,222.5913,24.2038
39.5422,171.6240,25.8356
27.7687,120.5238,27.0461
16.0030,69.4575,24.9408
4.3469,18.8668,25.3872
0.0000,0.0000,27.8499
0.0000,0.0000,22.7206
0.0000,0.0000,25.3872
0.0000,0.0000,27.8155
0.0000,0.0000,27.2277
0.0000,0.0000,29.9385
0.0000,0.0000,27.1746
0.0000,0.0000,28.4445
0.0000,0.0000,24.9664
0.0000,0.0000,29.7645
0.0000,0.0000,27.7008
0.0000,0.0000,24.6872
0.0000,0.0000,31.6293
0.0000,0.0000,26.3826
0.0000,0.0000,26.7448
0.0000,0.0000,29.7106
0.0000,0.0000,31.4588
0.0000,0.0000,30.2202
0.0000,0.0000,32.5484
0.0000,0.0000,29.2117
0.0000,0.0000,31.0394
0.0000,0.0000,32.1937
0.0000,0.0000,31.0101
0.0000,0.0000,31.1813
0.0000,0.0000,35.4052
0.0000,0.0000,34.1750
0.0000,0.0000,31.6696
0.0000,0.0000,34.4254
0.0000,0.0000,32.7939
0.0000,0.0000,34.5867
0.0000,0.0000,35.9726
0.0000,0.0000,34.5444
0.0000,0.0000,33.6564
0.0000,0.0000,35.5321
0.0000,0.0000,36.7621
0.0000,0.0000,37.2947
0.0000,0.0000,32.5316
0.0000,0.0000,34.4910
0.0000,0.0000,32.3909
0.0000,0.0000,34.5886
0.0000,0.0000,33.5940
0.0000,0.0000,35.3169
1.8432,8.0001,34.2132
13.4776,58.4967,33.2493
25.2265,109.4898,32.6895
37.0000,160.5901,34.5934
48.7537,211.6046,31.5657
60.4374,262.3149,31.1811
72.0009,312.5038,33.1889
83.3947,361.9564,31.2510
94.5702,410.4609,32.9167
105.4793,457.8096,31.8597
116.0755,503.7998,34.2554
125.9029,546.4534,33.1934
135.7530,589.2057,32.4528
145.1581,630.0267,31.9080
154.0780,668.7414,32.5707
162.4744,705.1841,30.1902
170.3114,739.1989,29.3798
177.5554,770.6399,29.0226
184.1754,799.3726,32.0546
190.1431,825.2739,30.0596
195.4329,848.2329,28.4961
200.0000,868.1514,29.6548
200.0000,884.9440,27.7349
200.0000,898.5387,26.3718
200.0000,908.8774,24.5722
